publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
The Review of English Studies	0034-6551	1471-6968	1925	1		2015	66		http://res.oxfordjournals.org		revesj		fulltext		Oxford University Press	serial								
Radiation Protection Dosimetry	0144-8420	1742-3406	1981	1		2015	167		http://rpd.oxfordjournals.org		rpd		fulltext		Oxford University Press	serial								
Screen	0036-9546	1460-2474	1969	10		2015	56		http://screen.oxfordjournals.org		screen		fulltext		Oxford University Press	serial								
Journal of Semantics	0167-5133	1477-4593	1982	1		2015	32		http://jos.oxfordjournals.org		semant		fulltext		Oxford University Press	serial								
Journal of Semitic Studies	0022-4480	1477-8556	1956	1		2014	59		http://jss.oxfordjournals.org		semitj		fulltext		Oxford University Press	serial								
Social Forces	0037-7732	1534-7605	1922	74		2015	93		http://sf.oxfordjournals.org		sf		fulltext		The University of North Carolina Press	serial								
Social History of Medicine	0951-631X	1477-4666	1988	1		2015	28		http://shm.oxfordjournals.org		sochis		fulltext		Oxford University Press	serial								
British Journal of Social Work	0045-3102	1468-263X	1972	2		2015	45		http://bjsw.oxfordjournals.org		social		fulltext		Oxford University Press	serial								
Social Politics: International Studies in Gender, State & Society	1072-4745	1468-2893	1994	1		2015	22		http://sp.oxfordjournals.org		socpol		fulltext		Oxford University Press	serial								
Social Problems	0037-7791	1533-8533	2001	43		2015	62		http://socpro.oxfordjournals.org		socpro		fulltext		Oxford University Press	serial								
Sociology of Religion	1069-4404	1759-8818	1964	25		2015	76		http://socrel.oxfordjournals.org		socrel		fulltext		Oxford University Press	serial								
Science and Public Policy	0302-3427	1471-5430	1974	23		2015	42		http://spp.oxfordjournals.org		spp		fulltext		Beech Tree Publishing	serial								
Statute Law Review	0144-3593	1464-3863	1980	1		2015	36		http://slr.oxfordjournals.org		stalaw		fulltext		Oxford University Press	serial								
Social Work	0037-8046	1545-6846	1981	1		2015	60		http://sw.oxfordjournals.org		sw		fulltext		Oxford University Press	serial								
Social Work Research	1070-5309	1545-6838	1981	1		2015	39		http://swr.oxfordjournals.org		swr		fulltext		Oxford University Press	serial								
Systematic Biology	1063-5157	1076-836X	1952	1		2015	64		http://sysbio.oxfordjournals.org		sysbio		fulltext		Oxford University Press	serial								
Trusts & Trustees	1752-2110	1363-1780	1994	1		2015	21		http://tandt.oxfordjournals.org		tandt		fulltext		Oxford University Press	serial								
The Journal of Theological Studies	0022-5185	1477-4607	1899	1		2015	66		http://jts.oxfordjournals.org		theolj		fulltext		Oxford University Press	serial								
Toxicological Sciences	1096-6080	1096-0929	1981	1		2015	148		http://toxsci.oxfordjournals.org		toxsci		fulltext		Oxford University Press	serial								
Journal of Tropical Pediatrics	0142-6338	1465-3664	1968	14		2015	61		http://tropej.oxfordjournals.org		tropej		fulltext		Oxford University Press	serial								
Transactions of The Royal Society of Tropical Medicine and Hygiene	0035-9203	1878-3503	1908	2		2015	109		http://trstmh.oxfordjournals.org		trstmh		fulltext		Royal Society of Tropical Medicine and Hygiene	serial								
Twentieth Century British History	0955-2359	1477-4674	1990	1		2015	26		http://tcbh.oxfordjournals.org		tweceb		fulltext		Oxford University Press	serial								
Uniform Law Review - Revue de droit uniforme	1124-3694	2050-9065	1973	1		2015	20		http://ulr.oxfordjournals.org		ulr		fulltext		Oxford University Press	serial								
The World Bank Economic Review	0258-6770	1564-698X	1986	1		2015	29		http://wber.oxfordjournals.org		wber		fulltext		Oxford University Press	serial								
The World Bank Research Observer	0257-3032	1564-6971	1986	1		2015	30		http://wbro.oxfordjournals.org		wbro		fulltext		Oxford University Press	serial								
Yearbook of European Law	0263-3264	2045-0044	1981	1		2014	33		http://yel.oxfordjournals.org		yel		fulltext		Oxford University Press	serial								
Yearbook of International Environmental Law	0965-1721	2045-0052	1991	1		2014	24		http://yielaw.oxfordjournals.org		yielaw		fulltext		Oxford University Press	serial								
The Year's Work in Critical and Cultural Theory	1077-4254	1471-681X	1991	1		2015	23		http://ywcct.oxfordjournals.org		ywcct		fulltext		Oxford University Press	serial								
The Year's Work in English Studies	0084-4144	1471-6801	1919	1		2015	94		http://ywes.oxfordjournals.org		ywes		fulltext		Oxford University Press	serial								
Journal of Gerontology	0022-1422		1946	1		1994	49		http://biomedgerontology.oxfordjournals.org		geron		fulltext		Oxford University Press	serial								
AIBS Bulletin	0096-7645	2326-1331	1951	1		1963	13		http://aibsbulletin.oxfordjournals.org		aibsbu		fulltext		Oxford University Press	serial								
FEMS Immunology & Medical Microbiology	0928-8244		1993	6		2012	66		http://femspd.oxfordjournals.org		femspd		fulltext		Oxford University Press	serial								
FEMS Microbiology Immunology	0920-8534		1988	1		1992	5		http://femsmi.oxfordjournals.org		femsmi		fulltext		Oxford University Press	serial								
Social Work Research and Abstracts	0148-0847	0148-0847	1977	13		1993	29		http://swra.oxfordjournals.org		swra		fulltext		Oxford University Press	serial								
American Journal of Agricultural Economics	0002-9092	1467-8276	1968	50		2015	97		http://ajae.oxfordjournals.org		ajae		fulltext		Oxford University Press	serial								
Mammalian Species	0076-3519	1545-1410	1969	1		2015	47		http://mspecies.oxfordjournals.org		mspecies		fulltext		Oxford University Press	serial								
Teaching Mathematics and its Applications	0268-3679	1471-6976	1982	1		2015	34		http://teamat.oxfordjournals.org		teamat		fulltext		Oxford University Press	serial								
