publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Journal of Asian Studies	0021-9118	1752-0401	1941	1		2016	75		http://www.cambridge.org/core/product/identifier/JAS/type/JOURNAL		JAS		fulltext		Cambridge University Press	Serial								
Journal of Biosocial Science	0021-9320	1469-7599	1969	1		2016	48		http://www.cambridge.org/core/product/identifier/JBS/type/JOURNAL		JBS		fulltext		Cambridge University Press	Serial								
Journal of British Studies	0021-9371	1545-6986	1961	1		2016	55		http://www.cambridge.org/core/product/identifier/JBR/type/JOURNAL		JBR		fulltext		Cambridge University Press	Serial								
Journal of Child Language	0305-0009	1469-7602	1974	1		2016	43		http://www.cambridge.org/core/product/identifier/JCL/type/JOURNAL		JCL		fulltext		Cambridge University Press	Serial								
Journal of Dairy Research	0022-0299	1469-7629	1929	1		2016	83		http://www.cambridge.org/core/product/identifier/DAR/type/JOURNAL		DAR		fulltext		Cambridge University Press	Serial								
Journal of Ecclesiastical History	0022-0469	1469-7637	1950	1		2016	67		http://www.cambridge.org/core/product/identifier/ECH/type/JOURNAL		ECH		fulltext		Cambridge University Press	Serial								
Journal of Economic History	0022-0507	1471-6372	1941	1		2016	76		http://www.cambridge.org/core/product/identifier/JEH/type/JOURNAL		JEH		fulltext		Cambridge University Press	Serial								
Journal of Financial and Quantitative Analysis	0022-1090	1756-6916	1966	1		2016	51		http://www.cambridge.org/core/product/identifier/JFQ/type/JOURNAL		JFQ		fulltext		Cambridge University Press	Serial								
Journal of Fluid Mechanics	0022-1120	1469-7645	1956	1		2016	809		http://www.cambridge.org/core/product/identifier/FLM/type/JOURNAL		FLM		fulltext		Cambridge University Press	Serial								
Journal of French Language Studies	0959-2695	1474-0079	1991	1		2016	26		http://www.cambridge.org/core/product/identifier/JFL/type/JOURNAL		JFL		fulltext		Cambridge University Press	Serial								
Journal of Functional Programming	0956-7968	1469-7653	1991	1		2016	26		http://www.cambridge.org/core/product/identifier/JFP/type/JOURNAL		JFP		fulltext		Cambridge University Press	Serial								
Journal of Germanic Linguistics	1470-5427	1475-3014	1989	1		2016	28		http://www.cambridge.org/core/product/identifier/JGL/type/JOURNAL		JGL		fulltext		Cambridge University Press	Serial								
Journal of Hellenic Studies	0075-4269	2041-4099	1880	1		2016	136		http://www.cambridge.org/core/product/identifier/JHS/type/JOURNAL		JHS		fulltext		Cambridge University Press	Serial								
Journal of Helminthology	0022-149X	1475-2697	1923	1		2016	90		http://www.cambridge.org/core/product/identifier/JHL/type/JOURNAL		JHL		fulltext		Cambridge University Press	Serial								
Journal of Laryngology and Otology	0022-2151	1748-5460	1887	1		2016	130		http://www.cambridge.org/core/product/identifier/JLO/type/JOURNAL		JLO		fulltext		Cambridge University Press	Serial								
Journal of Latin American Studies	0022-216X	1469-767X	1969	1		2016	48		http://www.cambridge.org/core/product/identifier/LAS/type/JOURNAL		LAS		fulltext		Cambridge University Press	Serial								
Journal of Law and Religion	0748-0814	2163-3088	1983	1		2016	31		http://www.cambridge.org/core/product/identifier/JLR/type/JOURNAL		JLR		fulltext		Cambridge University Press	Serial								
Journal of Linguistics	0022-2267	1469-7742	1965	1		2016	52		http://www.cambridge.org/core/product/identifier/LIN/type/JOURNAL		LIN		fulltext		Cambridge University Press	Serial								
Journal of Management & Organization	1833-3672	1839-3527	1995	1		2016	22		http://www.cambridge.org/core/product/identifier/JMO/type/JOURNAL		JMO		fulltext		Cambridge University Press	Serial								
Journal of Materials Research	0884-2914	2044-5326	1986	1		2015	30		http://www.cambridge.org/core/product/identifier/JMR/type/JOURNAL		JMR		fulltext		Cambridge University Press	Serial								
Journal of Modern African Studies	0022-278X	1469-7777	1963	1		2016	54		http://www.cambridge.org/core/product/identifier/MOA/type/JOURNAL		MOA		fulltext		Cambridge University Press	Serial								
Journal of Navigation	0373-4633	1469-7785	1948	1		2016	69		http://www.cambridge.org/core/product/identifier/NAV/type/JOURNAL		NAV		fulltext		Cambridge University Press	Serial								
Journal of Plasma Physics	0022-3778	1469-7807	1967	1		2016	82		http://www.cambridge.org/core/product/identifier/PLA/type/JOURNAL		PLA		fulltext		Cambridge University Press	Serial								
Journal of Policy History	0898-0306	1528-4190	1989	1		2016	28		http://www.cambridge.org/core/product/identifier/JPH/type/JOURNAL		JPH		fulltext		Cambridge University Press	Serial								
Journal of Public Policy	0143-814X	1469-7815	1981	1		2016	36		http://www.cambridge.org/core/product/identifier/PUP/type/JOURNAL		PUP		fulltext		Cambridge University Press	Serial								
Journal of Roman Archaeology	1047-7594	2331-5709	1988	1		2016	29		http://www.cambridge.org/core/product/identifier/JRO/type/JOURNAL		JRO		fulltext		Cambridge University Press	Serial								
Journal of Roman Studies	0075-4358	1753-528X	1911	1		2016	106		http://www.cambridge.org/core/product/identifier/JRS/type/JOURNAL		JRS		fulltext		Cambridge University Press	Serial								
Journal of Social Policy	0047-2794	1469-7823	1972	1		2016	45		http://www.cambridge.org/core/product/identifier/JSP/type/JOURNAL		JSP		fulltext		Cambridge University Press	Serial								
Journal of Southeast Asian Studies	0022-4634	1474-0680	1970	1		2016	47		http://www.cambridge.org/core/product/identifier/SEA/type/JOURNAL		SEA		fulltext		Cambridge University Press	Serial								
Journal of Southeast Asian Studies - previous series - Journal of Southeast Asian History	0217-7811	2398-7375	1960	1		1969	10		https://www.cambridge.org/core/journals/journal-of-southeast-asian-studies/information/past-title/journal-of-southeast-asian-history/information/F6325B98A2FEE65E03186ED6B72897CE		SEH		fulltext		Cambridge University Press	Serial								
Journal of the Australian Mathematical Society	1446-7887	1446-8107	1959	1		2016	101		http://www.cambridge.org/core/product/identifier/JAZ/type/JOURNAL		JAZ		fulltext		Cambridge University Press	Serial								
Journal of the Gilded Age and Progressive Era	1537-7814	1943-3557	2002	1		2016	15		http://www.cambridge.org/core/product/identifier/JGA/type/JOURNAL		JGA		fulltext		Cambridge University Press	Serial								
Journal of the History of Economic Thought	1053-8372	1469-9656	1979	1		2016	38		http://www.cambridge.org/core/product/identifier/HET/type/JOURNAL		HET		fulltext		Cambridge University Press	Serial								
Journal of the Institute of Actuaries	0020-2681	0020-2681	1850	1		1994	121		http://www.cambridge.org/core/product/identifier/JIA/type/JOURNAL		JIA		fulltext		Cambridge University Press	Serial								
Journal of the International Neuropsychological Society	1355-6177	1469-7661	1995	1		2016	22		http://www.cambridge.org/core/product/identifier/INS/type/JOURNAL		INS		fulltext		Cambridge University Press	Serial								
Journal of the International Phonetic Association	0025-1003	1475-3502	1971	1		2016	46		http://www.cambridge.org/core/product/identifier/IPA/type/JOURNAL		IPA		fulltext		Cambridge University Press	Serial								
Journal of the Marine Biological Association of the United Kingdom	0025-3154	1469-7769	1887	1		2016	96		http://www.cambridge.org/core/product/identifier/MBI/type/JOURNAL		MBI		fulltext		Cambridge University Press	Serial								
Journal of the Royal Asiatic Society	1356-1863	1474-0591	1834	1		1863	20		http://www.cambridge.org/core/product/identifier/jra/type/JOURNAL		JRA		fulltext		Cambridge University Press	Serial								
Journal of the Royal Asiatic Society	1356-1863	1474-0591	1864	1		1990	122		http://www.cambridge.org/core/product/identifier/jra/type/JOURNAL		JRA		fulltext		Cambridge University Press	Serial								
Journal of the Royal Asiatic Society	1356-1863	1474-0591	1991	1		2016	26		http://www.cambridge.org/core/product/identifier/jra/type/JOURNAL		JRA		fulltext		Cambridge University Press	Serial								
Transactions of the Royal Asiatic Society of Great Britain and Ireland	0950-4737	2051-2058	1827	1		1834	3		http://www.cambridge.org/core/product/identifier/TRA/type/JOURNAL		TRA		fulltext		Cambridge University Press	Serial								
Journal of the Staple Inn Actuarial Society	2049-9299	2059-6162	1911	1		1998	33		http://www.cambridge.org/core/product/identifier/JIS/type/JOURNAL		JIS		fulltext		Cambridge University Press	Serial								
Journal of Tropical Ecology	0266-4674	1469-7831	1985	1		2016	32		http://www.cambridge.org/core/product/identifier/TRO/type/JOURNAL		TRO		fulltext		Cambridge University Press	Serial								
Journal of Wine Economics	1931-4361	1931-437X	2006	1		2016	11		http://www.cambridge.org/core/product/identifier/JWE/type/JOURNAL		JWE		fulltext		Cambridge University Press	Serial								
Kantian Review	1369-4154	2044-2394	1997	1		2016	21		http://www.cambridge.org/core/product/identifier/KRV/type/JOURNAL		KRV		fulltext		Cambridge University Press	Serial								
Knowledge Engineering Review	0269-8889	1469-8005	1984	1		2016	31		http://www.cambridge.org/core/product/identifier/KER/type/JOURNAL		KER		fulltext		Cambridge University Press	Serial								
Language in Society	0047-4045	1469-8013	1998	1		2016	45		http://www.cambridge.org/core/product/identifier/LSY/type/JOURNAL		LSY		fulltext		Cambridge University Press	Serial								
Language Teaching	0261-4448	1475-3049	1968	1		2016	49		http://www.cambridge.org/core/product/identifier/LTA/type/JOURNAL		LTA		fulltext		Cambridge University Press	Serial								
Language Variation and Change	0954-3945	1469-8021	1989	1		2016	28		http://www.cambridge.org/core/product/identifier/LVC/type/JOURNAL		LVC		fulltext		Cambridge University Press	Serial								
Laser and Particle Beams	0263-0346	1469-803X	1983	1		2015	33		http://www.cambridge.org/core/product/identifier/LPB/type/JOURNAL		LPB		fulltext		Cambridge University Press	Serial								
Law and History Review	0738-2480	1939-9022	1983	1		2016	34		http://www.cambridge.org/core/product/identifier/LHR/type/JOURNAL		LHR		fulltext		Cambridge University Press	Serial								
Legal Information Management	1472-6696	1741-2021	2001	1		2016	16		http://www.cambridge.org/core/product/identifier/LIM/type/JOURNAL		LIM		fulltext		Cambridge University Press	Serial								
Legal Theory	1352-3252	1469-8048	1995	1		2016	22		http://www.cambridge.org/core/product/identifier/LEG/type/JOURNAL		LEG		fulltext		Cambridge University Press	Serial								
Leiden Journal of International Law	0922-1565	1478-9698	1988	1		2016	29		http://www.cambridge.org/core/product/identifier/LJL/type/JOURNAL		LJL		fulltext		Cambridge University Press	Serial								
Libyan Studies	0263-7189	2052-6148	1969	1		2016	47		http://www.cambridge.org/core/product/identifier/LIS/type/JOURNAL		LIS		fulltext		Cambridge University Press	Serial								
Lichenologist	0024-2829	1096-1135	1958	1		2016	48		http://www.cambridge.org/core/product/identifier/LIC/type/JOURNAL		LIC		fulltext		Cambridge University Press	Serial								
Materials Research Society Internet Journal of Nitride  Semiconductor Research	1092-5783	1092-5783	1996	1		2005	10		http://www.cambridge.org/core/product/identifier/MIJ/type/JOURNAL		MIJ		fulltext		Cambridge University Press	Serial								
Mathematical Proceedings of the Cambridge Philosophical Society	0305-0041	1469-8064	1924	22		2016	161		http://www.cambridge.org/core/product/identifier/PSP/type/JOURNAL		PSP		fulltext		Cambridge University Press	Serial								
Mathematical Structures in Computer Science	0960-1295	1469-8072	1991	1		2016	26		http://www.cambridge.org/core/product/identifier/MSC/type/JOURNAL		MSC		fulltext		Cambridge University Press	Serial								
Mathematika	0025-5793	2041-7942	1954	1		2015	61		http://www.cambridge.org/core/product/identifier/MTK/type/JOURNAL		MTK		fulltext		Cambridge University Press	Serial								
Medical History - including Supplements (ISSN 0950-5571 eISSN 2049-3428)	0025-7273	2048-8343	1957	1		2016	60		http://www.cambridge.org/core/product/identifier/MDH/type/JOURNAL		MDH		fulltext		Cambridge University Press	Serial								
Modern Asian Studies	0026-749X	1469-8099	1967	1		2016	50		http://www.cambridge.org/core/product/identifier/ASS/type/JOURNAL		ASS		fulltext		Cambridge University Press	Serial								
MRS Bulletin	0883-7694	1938-1425	1974	1		2015	40		http://www.cambridge.org/core/product/identifier/MRS/type/JOURNAL		MRS		fulltext		Cambridge University Press	Serial								
Natural Language Engineering	1351-3249	1469-8110	1995	1		2016	22		http://www.cambridge.org/core/product/identifier/NLE/type/JOURNAL		NLE		fulltext		Cambridge University Press	Serial								
New Perspectives on Turkey	0896-6346	1305-3299	1987	1		2016	55		http://www.cambridge.org/core/product/identifier/NPT/type/JOURNAL		NPT		fulltext		Cambridge University Press	Serial								
New Testament Studies	0028-6885	1469-8145	1954	1		2016	62		http://www.cambridge.org/core/product/identifier/NTS/type/JOURNAL		NTS		fulltext		Cambridge University Press	Serial								
New Theatre Quarterly	0266-464X	1474-0613	1985	1		2016	32		http://www.cambridge.org/core/product/identifier/NTQ/type/JOURNAL		NTQ		fulltext		Cambridge University Press	Serial								
Nordic Journal of Linguistics	0332-5865	1502-4717	1978	1		2016	39		http://www.cambridge.org/core/product/identifier/NJL/type/JOURNAL		NJL		fulltext		Cambridge University Press	Serial								
Nutrition Research Reviews	0954-4224	1475-2700	1988	1		2016	29		http://www.cambridge.org/core/product/identifier/NRR/type/JOURNAL		NRR		fulltext		Cambridge University Press	Serial								
Occasional Publication of the British Society of Animal Production	0263-967X 	2053-5953	1978	1		2006	35		http://www.cambridge.org/core/product/identifier/OBA/type/JOURNAL		OBA		fulltext		Cambridge University Press	Serial								
Oryx	0030-6053	1365-3008	1950	1		2016	50		http://www.cambridge.org/core/product/identifier/ORX/type/JOURNAL		ORX		fulltext		Cambridge University Press	Serial								
Papers of the British School at Rome	0068-2462	2045-239X	1902	1		2016	84		http://www.cambridge.org/core/product/identifier/ROM/type/JOURNAL		ROM		fulltext		Cambridge University Press	Serial								
Parasitology	0031-1820	1469-8161	1908	1		2016	143		http://www.cambridge.org/core/product/identifier/PAR/type/JOURNAL		PAR		fulltext		Cambridge University Press	Serial								
Philosophy	0031-8191	1469-817X	1926	1		2016	91		http://www.cambridge.org/core/product/identifier/PHI/type/JOURNAL		PHI		fulltext		Cambridge University Press	Serial								
Philosophy - related supplement series - Royal Institute of Philosophy Supplements	1358-2461	1755-3555	1966	1		2016	79		http://www.cambridge.org/core/product/identifier/PHS/type/JOURNAL		PHS		fulltext		Cambridge University Press	Serial								
Phonology	0952-6757	1469-8188	1984	1		2016	33		http://www.cambridge.org/core/product/identifier/PHO/type/JOURNAL		PHO		fulltext		Cambridge University Press	Serial								
Plainsong and Medieval Music	0961-1371	1474-0087	1992	1		2016	25		http://www.cambridge.org/core/product/identifier/PMM/type/JOURNAL		PMM		fulltext		Cambridge University Press	Serial								
Plainsong and Medieval Music - previous series - Journal of the Plainsong & Mediaeval Music Society	0143-4918	2051-2015	1978	1		1990	13		http://www.cambridge.org/core/product/identifier/JPM/type/JOURNAL		JPM		fulltext		Cambridge University Press	Serial								
Polar Record	0032-2474	1475-3057	1931	1		2016	52		http://www.cambridge.org/core/product/identifier/POL/type/JOURNAL		POL		fulltext		Cambridge University Press	Serial								
Political Science Teacher	0896-0828		1988	1		1990	3		http://www.cambridge.org/core/product/identifier/PST/type/JOURNAL		PST		fulltext		Cambridge University Press	Serial								
Popular Music	0261-1430	1474-0095	1981	1		2016	35		http://www.cambridge.org/core/product/identifier/PMU/type/JOURNAL		PMU		fulltext		Cambridge University Press	Serial								
Powder Diffraction	0885-7156	1945-7413	1986	1		2016	31		http://www.cambridge.org/core/product/identifier/PDJ/type/JOURNAL		PDJ		fulltext		Cambridge University Press	Serial								
Prehospital and Disaster Medicine	1049-023X	1945-1938	1985	1		2016	41		http://www.cambridge.org/core/product/identifier/PDM/type/JOURNAL		PDM		fulltext		Cambridge University Press	Serial								
Probability in the Engineering and Informational Sciences	0269-9648	1469-8951	1987	1		2016	30		http://www.cambridge.org/core/product/identifier/PES/type/JOURNAL		PES		fulltext		Cambridge University Press	Serial								
Proceedings of the American Political Science Association	1520-8605	2326-6090	1905	1		1914	10		http://www.cambridge.org/core/product/identifier/POP/type/JOURNAL		POP		fulltext		Cambridge University Press	Serial								
Proceedings of the Edinburgh Mathematical Society	0013-0915	1464-3839	1883	1		2016	59		http://www.cambridge.org/core/product/identifier/PEM/type/JOURNAL		PEM		fulltext		Cambridge University Press	Serial								
Proceedings of the Edinburgh Mathematical Society - supplementary series - Edinburgh Mathematical Notes	0950-1843	2051-2031	1909	1		1961	44		http://www.cambridge.org/core/product/identifier/MAN/type/JOURNAL		MAN		fulltext		Cambridge University Press	Serial								
Transactions of the International Astronomical Union		0251-107X	1923	1		2007	25		https://www.cambridge.org/core/journals/proceedings-of-the-international-astronomical-union/past-title/transactions-of-the-international-astronomical-union/information/E6F9827A659A5E35A0073A7B553CD76A		IAT		fulltext		Cambridge University Press	Serial								
Proceedings of the International Astronomical Union	1743-9213	1743-9221	2004	2004		2004			http://www.cambridge.org/core/product/identifier/IAU/type/JOURNAL		IAU		fulltext		Cambridge University Press	Serial								
Proceedings of the International Astronomical Union	1743-9213	1743-9221	2005	1		2015	11		http://www.cambridge.org/core/product/identifier/IAU/type/JOURNAL		IAU		fulltext		Cambridge University Press	Serial								
Proceedings of the Nutrition Society	0029-6651	1475-2719	1944	1		2016	75		http://www.cambridge.org/core/product/identifier/pns/type/JOURNAL		PNS		fulltext		Cambridge University Press	Serial								
Proceedings of the Prehistoric Society	0079-497X	2050-2729	1935	1		2016	82		http://www.cambridge.org/core/product/identifier/PPR/type/JOURNAL		PPR		fulltext		Cambridge University Press	Serial								
Proceedings of the Prehistoric Society of East Anglia - became Proceedings of the Prehistoric Society PPR	0958-8418	2059-6294	1911	1		1934	7		http://www.cambridge.org/core/product/identifier/PPE/type/JOURNAL		PPE		fulltext		Cambridge University Press	Serial								
Proceedings of the Royal Society of Edinburgh	0370-1646	2059-9153	1845	1		1940	60		http://www.cambridge.org/core/product/identifier/PRE/type/JOURNAL		PRE		fulltext		Cambridge University Press	Serial								
Proceedings of the Royal Society of Edinburgh, Section A: Mathematics - still being published	0308-2105	1473-7124	1941	61		2016	146		http://www.cambridge.org/core/product/identifier/PRM/type/JOURNAL		PRM		fulltext		Cambridge University Press	Serial								
Proceedings of the Royal Society of Edinburgh, Section B: Biological Sciences	0269-7270 	2053-5910	1941	61		1996	104		http://www.cambridge.org/core/product/identifier/PRB/type/JOURNAL		PRB		fulltext		Cambridge University Press	Serial								
Prospects	0361-2333	1471-6399	1976	1		2005	30		http://www.cambridge.org/core/product/identifier/PTS/type/JOURNAL		PTS		fulltext		Cambridge University Press	Serial								
PS: Political Science & Politics	1049-0965	1537-5935	1968	1		2016	49		http://www.cambridge.org/core/product/identifier/PSC/type/JOURNAL		PSC		fulltext		Cambridge University Press	Serial								
Psychological Medicine	0033-2917	1469-8978	1971	1		2016	46		http://www.cambridge.org/core/product/identifier/PSM/type/JOURNAL		PSM		fulltext		Cambridge University Press	Serial								
Psychological Medicine - Monograph Supplement series	0264-1801	2051-2023	1982	1		1993	24		http://www.cambridge.org/core/product/identifier/PMS/type/JOURNAL		PMS		fulltext		Cambridge University Press	Serial								
Public Health Nutrition	1368-9800	1475-2727	1998	1		2016	19		http://www.cambridge.org/core/product/identifier/PHN/type/JOURNAL		PHN		fulltext		Cambridge University Press	Serial								
Quarterly Reviews of Biophysics	0033-5835	1469-8994	1968	1		2016	49		http://www.cambridge.org/core/product/identifier/QRB/type/JOURNAL		QRB		fulltext		Cambridge University Press	Serial								
Queensland Journal of Guidance and Counselling - became Australian Journal of Guidance and Counselling JGC	1030-3162	1037-2911	1987	1		1990	4		http://www.cambridge.org/core/product/identifier/QGC/type/JOURNAL		QGC		fulltext		Cambridge University Press	Serial								
Queensland Review	1321-8166	2049-7792	1994	1		2015	22		http://www.cambridge.org/core/product/identifier/QRE/type/JOURNAL		QRE		fulltext		Cambridge University Press	Serial								
Ramus: Critical Studies in Greek and Roman Literature	0048-671X	2202-932X	1972	1		2016	45		http://www.cambridge.org/core/product/identifier/RMU/type/JOURNAL		RMU		fulltext		Cambridge University Press	Serial								
ReCALL	0958-3440	1474-0109	1989	1		2016	28		http://www.cambridge.org/core/product/identifier/REC/type/JOURNAL		REC		fulltext		Cambridge University Press	Serial								
Recherches Économiques de Louvain/ Louvain Economic Review - becomes Journal of Demographic Economics (DEM)	0770-4518	1782-1495	1929	1		2014	80		http://www.cambridge.org/core/product/identifier/LER/type/JOURNAL		LER		fulltext		Cambridge University Press	Serial								
Religious Studies	0034-4125	1469-901X	1966	1		2016	52		http://www.cambridge.org/core/product/identifier/RES/type/JOURNAL		RES		fulltext		Cambridge University Press	Serial								
Renewable Agriculture and Food Systems (Previous title American Journal of Alternative Agriculture)	0889-1893	1478-5498	1986	1		2003	18		http://www.cambridge.org/core/product/identifier/AJA/type/JOURNAL		AJA		fulltext		Cambridge University Press	Serial								
Reproductive Medicine Review	0962-2799	1469-9028	1992	1		2003	11		http://www.cambridge.org/core/product/identifier/RMR/type/JOURNAL		RMR		fulltext		Cambridge University Press	Serial								
Review of International Studies	0260-2105	1469-9044	1975	1		2016	42		http://www.cambridge.org/core/product/identifier/RIS/type/JOURNAL		RIS		fulltext		Cambridge University Press	Serial								
Review of Middle East Studies	2151-3481	2329-3225	1967	1		2016	50		http://www.cambridge.org/core/product/identifier/RMS/type/JOURNAL		RMS		fulltext		Cambridge University Press	Serial								
Review of Politics	0034-6705	1748-6858	1939	1		2016	78		http://www.cambridge.org/core/product/identifier/ROP/type/JOURNAL		ROP		fulltext		Cambridge University Press	Serial								
Reviews in Clinical Gerontology	0959-2598	1469-9036	1991	1		2015	25		http://www.cambridge.org/core/product/identifier/RCG/type/JOURNAL		RCG		fulltext		Cambridge University Press	Serial								
Revista de Historia Economica - Journal of Iberian and Latin American Economic History	0212-6109	2041-3335	1983	1		2016	34		http://www.cambridge.org/core/product/identifier/RHE/type/JOURNAL		RHE		fulltext		Cambridge University Press	Serial								
Robotica	0263-5747	1469-8668	1983	1		2016	34		http://www.cambridge.org/core/product/identifier/ROB/type/JOURNAL		ROB		fulltext		Cambridge University Press	Serial								
Royal Historical Society Camden Fifth Series - still being published	0960-1163	1478-5110	1993	1		2016	51		http://www.cambridge.org/core/product/identifier/RHC/type/JOURNAL		RHC		fulltext		Cambridge University Press	Serial								
Royal Historical Society Camden Fourth Series	0068-6905	2051-1701	1964	1		1992	44		http://www.cambridge.org/core/product/identifier/RHF/type/JOURNAL		RHF		fulltext		Cambridge University Press	Serial								
Royal Historical Society Camden New Series	2398-7413	2042-1702	1872	1		1901	62		http://www.cambridge.org/core/product/identifier/RHN/type/JOURNAL		RHN		fulltext		Cambridge University Press	Serial								
Royal Historical Society Camden Old Series	2398-7421	2042-1699	1838	1		1872	106		http://www.cambridge.org/core/product/identifier/RHO/type/JOURNAL		RHO		fulltext		Cambridge University Press	Serial								
Royal Historical Society Camden Third Series	2398-7405	2042-1710	1900	1		1963	94		http://www.cambridge.org/core/product/identifier/RHR/type/JOURNAL		RHR		fulltext		Cambridge University Press	Serial								
Royal Historical Society Transactions	0080-4401	1474-0648	1872	1		2016			http://www.cambridge.org/core/product/identifier/RHT/type/JOURNAL		RHT		fulltext		Cambridge University Press	Serial								
Rural History	0956-7933	1474-0656	1990	1		2016	27		http://www.cambridge.org/core/product/identifier/RUH/type/JOURNAL		RUH		fulltext		Cambridge University Press	Serial								
Science in Context	0269-8897	1474-0664	1987	1		2016	29		http://www.cambridge.org/core/product/identifier/SIC/type/JOURNAL		SIC		fulltext		Cambridge University Press	Serial								
Scottish Journal of Theology	0036-9306	1475-3065	1948	1		2016	69		http://www.cambridge.org/core/product/identifier/SJT/type/JOURNAL		SJT		fulltext		Cambridge University Press	Serial								
Seed Science Research	0960-2585	1475-2735	1991	1		2016	26		http://www.cambridge.org/core/product/identifier/SSR/type/JOURNAL		SSR		fulltext		Cambridge University Press	Serial								
Social Philosophy and Policy	0265-0525	1471-6437	1983	1		2016	33		http://www.cambridge.org/core/product/identifier/SOY/type/JOURNAL		SOY		fulltext		Cambridge University Press	Serial								
South Pacific Journal of Psychology - became Journal of Pacific Rim Psychology PRP	0257-5434	2059-9315	1984	1		2005	16		http://www.cambridge.org/core/product/identifier/SPP/type/JOURNAL		SPP		fulltext		Cambridge University Press	Serial								
Spanish Journal of Psychology	1138-7416	1988-2904	1998	1		2016	19		http://www.cambridge.org/core/product/identifier/SJP/type/JOURNAL		SJP		fulltext		Cambridge University Press	Serial								
Studies in American Political Development	0898-588X	1469-8692	1986	1		2016	30		http://www.cambridge.org/core/product/identifier/SAP/type/JOURNAL		SAP		fulltext		Cambridge University Press	Serial								
Studies in Second Language Acquisition	0272-2631	1470-1545	1979	1		2016	38		http://www.cambridge.org/core/product/identifier/SLA/type/JOURNAL		SLA		fulltext		Cambridge University Press	Serial								
Tempo	0040-2982	1478-2286	1939	1		2016	70		http://www.cambridge.org/core/product/identifier/TEM/type/JOURNAL		TEM		fulltext		Cambridge University Press	Serial								
The Geologist - became Geological Magazine GEO	1359-4656	2398-7391	1858	1		1864	7		http://www.cambridge.org/core/product/identifier/GLO/type/JOURNAL		GLO		fulltext		Cambridge University Press	Serial								
The Historical Journal	0018-246X	1469-5103	1958	1		2016	59		http://www.cambridge.org/core/product/identifier/HIS/type/JOURNAL		HIS		fulltext		Cambridge University Press	Serial								
The Historical Journal - previous version - Cambridge Historical Journal	1474-6913	2051-9818	1923	1		1957	13		http://www.cambridge.org/core/product/identifier/CHJ/type/JOURNAL		CHJ		fulltext		Cambridge University Press	Serial								
The Journal of Symbolic Logic	0022-4812	1943-5886	1936	1		2016	81		http://www.cambridge.org/core/product/identifier/JSL/type/JOURNAL		JSL		fulltext		Cambridge University Press	Serial								
Theatre Research International	0307-8833	1474-0672	1975	1		2016	38		http://www.cambridge.org/core/product/identifier/TRI/type/JOURNAL		TRI		fulltext		Cambridge University Press	Serial								
Theatre Survey	0040-5574	1475-4533	1960	1		2016	57		http://www.cambridge.org/core/product/identifier/TSY/type/JOURNAL		TSY		fulltext		Cambridge University Press	Serial								
Think	1477-1756	1755-1196	2003	1		2016	15		http://www.cambridge.org/core/product/identifier/THI/type/JOURNAL		THI		fulltext		Cambridge University Press	Serial								
Transactions of the Faculty of Actuaries	0071-3686	0071-3686	1903	1		1992	44		http://www.cambridge.org/core/product/identifier/TFA/type/JOURNAL		TFA		fulltext		Cambridge University Press	Serial								
Transactions of the Institute of Actuaries - became JIA	2047-2838	2398-7383	1849	1		1849			http://www.cambridge.org/core/product/identifier/TIA/type/JOURNAL		TIA		fulltext		Cambridge University Press	Serial								
Twin Research and Human Genetics	1832-4274	1839-2628	1998	1		2016	19		http://www.cambridge.org/core/product/identifier/THG/type/JOURNAL		THG		fulltext		Cambridge University Press	Serial								
Twin Research and Human Genetics previous version - Acta geneticae medicae et gemellologiae: twin research	0001-5660	2059-6324	1952	1		1998	47		http://www.cambridge.org/core/product/identifier/AMG/type/JOURNAL		AMG		fulltext		Cambridge University Press	Serial								
Urban History	0963-9268	1469-8706	1974	1		2016	43		http://www.cambridge.org/core/product/identifier/UHY/type/JOURNAL		UHY		fulltext		Cambridge University Press	Serial								
Utilitas	0953-8208	1741-6183	1989	1		2016	28		http://www.cambridge.org/core/product/identifier/UTI/type/JOURNAL		UTI		fulltext		Cambridge University Press	Serial								
Victorian Literature and Culture	1060-1503	1470-1553	1973	1		1990	18		http://www.cambridge.org/core/product/identifier/vlc/type/JOURNAL		vlc		fulltext		Cambridge University Press	Serial								
Victorian Literature and Culture	1060-1503	1470-1553	1997	25		1998	26		http://www.cambridge.org/core/product/identifier/vlc/type/JOURNAL		vlc		fulltext		Cambridge University Press	Serial								
Visual Neuroscience	0952-5238	1469-8714	1988	1		2016	33		http://www.cambridge.org/core/product/identifier/VNS/type/JOURNAL		VNS		fulltext		Cambridge University Press	Serial								
World Politics	0043-8871	1086-3338	1948	1		2016	68		http://www.cambridge.org/core/product/identifier/WPO/type/JOURNAL		WPO		fulltext		Cambridge University Press	Serial								
World's Poultry Science Journal	0043-9339	1743-4777	1945	1		2015	71		http://www.cambridge.org/core/product/identifier/WPS/type/JOURNAL		WPS		fulltext		Cambridge University Press	Serial								
