publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Modern Judaism - A Journal of Jewish Ideas and Experience	0276-1114	1086-3273	1981	1		2015	35		https://academic.oup.com/mj		modjud		fulltext		Oxford University Press	serial								
Molecular Biology and Evolution	0737-4038	1537-1719	2015	32		2015	32		https://academic.oup.com/mbe		molbev		fulltext		Oxford University Press	serial								
Molecular Human Reproduction	1360-9947	1460-2407	1995	1		2015	21		https://academic.oup.com/molehr		molehr		fulltext		Oxford University Press	serial								
Journal of Molluscan Studies	0260-1230	1464-3766	1893	1		2015	81		https://academic.oup.com/mollus		mollus		fulltext		Oxford University Press	serial								
The Monist	0026-9662	2153-3601	1890	1		2015	98		https://academic.oup.com/monist		monist		fulltext		Oxford University Press	serial								
Mammalian Species		1545-1410	1969	1		2015	47		https://academic.oup.com/mspecies		mspecies		fulltext		Oxford University Press	serial								
Music Therapy Perspectives	0734-6875	2053-7387	1982	1		2015	34		https://academic.oup.com/mtp		mtp		fulltext		Oxford University Press	serial								
Music Theory Spectrum	0195-6167	1533-8339	1979	1		2015	37		https://academic.oup.com/mts		mts		fulltext		Oxford University Press	serial								
Music and Letters	0027-4224	1477-4631	1920	24		2015	96		https://academic.oup.com/ml		musicj		fulltext		Oxford University Press	serial								
The Musical Quarterly	0027-4631	1741-8399	1915	73		2015	98		https://academic.oup.com/mq		musqtl		fulltext		Oxford University Press	serial								
Mutagenesis	0267-8357	1464-3804	1986	1		2015	30		https://academic.oup.com/mutage		mutage		fulltext		Oxford University Press	serial								
Nucleic Acids Research	0305-1048	1362-4962	1974	1		2015	42		https://academic.oup.com/nar		nar		fulltext		Oxford University Press	serial								
Nephrology Dialysis Transplantation	0931-0509	1460-2385	1986	1		2015	30		https://academic.oup.com/ndt		ndt		fulltext		Oxford University Press	serial								
Neuro-Oncology	1522-8517	1523-5866	2015	17		2015	17		https://academic.oup.com/neuro-oncology		neuonc		fulltext		Oxford University Press	serial								
Nicotine & Tobacco Research	1462-2203	1469-994X	2015	17		2015	17		https://academic.oup.com/ntr		nictob		fulltext		Oxford University Press	serial								
Notes and Queries	0029-3970	1471-6941	1849	1		2015	167		https://academic.oup.com/nq		notesj		fulltext		Oxford University Press	serial								
Nutrition Reviews	0029-6643	1753-4887	1942	1		2015	74		https://academic.oup.com/nutritionreviews		nutritionreviews		fulltext		Oxford University Press	serial								
Occupational Medicine	0962-7480	1471-8405	1948	1		2015	65		https://academic.oup.com/occmed		occmed		fulltext		Oxford University Press	serial								
Oxford Economic Papers	0030-7653	1464-3812	1938	1		2015	67		https://academic.oup.com/oep		oep		fulltext		Oxford University Press	serial								
The Oral History Review	0094-0798	1533-8592	1973	1		2015	42		https://academic.oup.com/ohr		ohr		fulltext		Oxford University Press	serial								
The Opera Quarterly	0736-0053	1476-2870	1983	1		2015	31		https://academic.oup.com/oq		operaq		fulltext		Oxford University Press	serial								
Oxford Art Journal	0142-6540	1741-7287	1978	1		2015	38		https://academic.oup.com/oaj		oxartj		fulltext		Oxford University Press	serial								
Oxford Journal of Legal Studies	0143-6503	1464-3820	1981	1		2015	35		https://academic.oup.com/ojls		oxjlsj		fulltext		Oxford University Press	serial								
Parliamentary Affairs	0031-2290	1460-2482	1947	19		2015	68		https://academic.oup.com/pa		parlij		fulltext		Oxford University Press	serial								
Past & Present	0031-2746	1477-464X	1952	1		2015	229		https://academic.oup.com/past		past		fulltext		Oxford University Press	serial								
Plant and Cell Physiology	0032-0781	1471-9053	1959	1		2015	56		https://academic.oup.com/pcp		pcp		fulltext		Oxford University Press	serial								
Journal of Petrology	0022-3530	1460-2415	1960	1		2015	56		https://academic.oup.com/petrology		petroj		fulltext		Oxford University Press	serial								
Public Health Ethics	1754-9973	1754-9981	2015	8		2015	8		https://academic.oup.com/phe		phe		fulltext		Oxford University Press	serial								
Philosophia Mathematica	0031-8019	1744-6406	1964	1		2015	23		https://academic.oup.com/philmat		philmat		fulltext		Oxford University Press	serial								
The British Journal for the Philosophy of Science	0007-0882	1464-3537	1950	17		2015	66		https://academic.oup.com/bjps		phisci		fulltext		Oxford University Press	serial								
Journal of Plankton Research	0142-7873	1464-3774	1979	1		2015	37		https://academic.oup.com/plankt		plankt		fulltext		Oxford University Press	serial								
Proceedings of the London Mathematical Society	0024-6115	1460-244X	1865	1		2015	111		https://academic.oup.com/plms		plms		fulltext		Oxford University Press	serial															
Policing: A Journal of Policy and Practice	1752-4512	1752-4520	2015	9		2015	9		https://academic.oup.com/policing		policing		fulltext		Oxford University Press	serial								
Public Opinion Quarterly	0033-362X	1537-5331	1937	1		2015	79		https://academic.oup.com/poq		poq		fulltext		Oxford University Press	serial								
Public Policy & Aging Report	1055-3037	2053-4892	2015	25		2015	25		https://academic.oup.com/ppar		ppar		fulltext		Oxford University Press	serial								
The Philosophical Quarterly	0031-8094	1467-9213	1950	1		2015	65		https://academic.oup.com/pq		pq		fulltext		Oxford University Press	serial								
Protein Engineering, Design and Selection	1741-0126	1741-0134	1986	1		2015	28		https://academic.oup.com/peds		proeng		fulltext		Oxford University Press	serial								
Poultry Science	0032-5791	1525-3171	1908	1		2015	94		https://academic.oup.com/ps		ps		fulltext		Oxford University Press	serial								
Publius: The Journal of Federalism	0048-5950	1747-7107	1971	1		2015	45		https://academic.oup.com/publius		pubjof		fulltext		Oxford University Press	serial								
Journal of Public Health	1741-3842	1741-3850	1979	1		2015	37		https://academic.oup.com/jpubhealth		pubmed		fulltext		Oxford University Press	serial								
The Quarterly Journal of Economics	0033-5533	1531-4650	1886	1		2015	130		https://academic.oup.com/qje		qje		fulltext		Oxford University Press	serial								
The Quarterly Journal of Mechanics and Applied Mathematics	0033-5614	1464-3855	1948	1		2015	68		https://academic.oup.com/qjmam		qjmamj		fulltext		Oxford University Press	serial								
QJM: An International Journal of Medicine	1460-2725	1460-2393	1907	1		2015	108		https://academic.oup.com/qjmed		qjmedj		fulltext		Oxford University Press	serial								
The Quarterly Journal of Mathematics	0033-5606	1464-3847	1930	1		2015	66		https://academic.oup.com/qjmath		qmathj		fulltext		Oxford University Press	serial								
The Review of Asset Pricing Studies	2045-9920	2045-9939	1986	1		2015	30		https://academic.oup.com/raps		raps		fulltext		Oxford University Press	serial								
The Review of Corporate Finance Studies	2046-9128	2046-9136	2012	1		2015	4		https://academic.oup.com/rcfs		rcfs		fulltext		Oxford University Press	serial								
Review of Environmental Economics and Policy	1750-6816	1750-6824	2015	9		2015	9		https://academic.oup.com/reep		reep		fulltext		Oxford University Press	serial								
International Journal of Refugee Law	0953-8186	1464-3715	1989	1		2015	27		https://academic.oup.com/ijrl		reflaw		fulltext		Oxford University Press	serial								
Refugee Survey Quarterly	1020-4067	1471-695X	1982	1		2015	34		https://academic.oup.com/rsq		refqtl		fulltext		Oxford University Press	serial								
Journal of Refugee Studies	0951-6328	1471-6925	1988	1		2015	28		https://academic.oup.com/jrs		refuge		fulltext		Oxford University Press	serial								
The Review of Economic Studies	0034-6527	1467-937X	1933	1		2015	82		https://academic.oup.com/restud		restud		fulltext		Oxford University Press	serial								
Research Evaluation	0958-2029	1471-5449	1991	1		2015	24		https://academic.oup.com/rev		rev		fulltext		Oxford University Press	serial								
The Review of English Studies	0034-6551	1471-6968	1925	14		2015	66		https://academic.oup.com/res		revesj		fulltext		Oxford University Press	serial								
The Review of Financial Studies	0893-9454	1465-7368	2015	28		2015	28		https://academic.oup.com/rfs		revfin		fulltext		Oxford University Press	serial								
Review of Finance	1572-3097	1573-692X	2015	19		2015	19		https://academic.oup.com/rof		rof		fulltext		Oxford University Press	serial								
Reports of Patent, Design and Trade Mark Cases	0080-1364	1756-1000	2015	132		2015	132		https://academic.oup.com/rpc		rpc		fulltext		Oxford University Press	serial								
Radiation Protection Dosimetry	0144-8420	1742-3406	1981	1		2015	167		https://academic.oup.com/rpd		rpd		fulltext		Oxford University Press	serial								
Social Cognitive and Affective Neuroscience	1749-5016	1749-5024	2015	10		2015	10		https://academic.oup.com/scan		scan		fulltext		Oxford University Press	serial								
Schizophrenia Bulletin	0586-7614	1745-1701	2015	41		2015	41		https://academic.oup.com/schizophreniabulletin		schbul		fulltext		Oxford University Press	serial								
Screen	0036-9546	1460-2474	1969	10		2015	56		https://academic.oup.com/screen		screen		fulltext		Oxford University Press	serial								
Journal of Semantics	0167-5133	1477-4593	1982	1		2015	32		https://academic.oup.com/jos		semant		fulltext		Oxford University Press	serial								
Journal of Semitic Studies	0022-4480	1477-8556	1956	1		2015	60		https://academic.oup.com/jss		semitj		fulltext		Oxford University Press	serial								
Social Forces	0037-7732	1534-7605	1922	1		2015	94		https://academic.oup.com/sf		sf		fulltext		Oxford University Press	serial								
Socio-Economic Review	1475-1461	1475-147X	2015	13		2015	13		https://academic.oup.com/ser		soceco		fulltext		Oxford University Press	serial								
Social History of Medicine	0951-631X	1477-4666	1988	1		2015	28		https://academic.oup.com/shm		sochis		fulltext		Oxford University Press	serial								
The British Journal of Social Work	0045-3102	1468-263X	1971	1		2015	45		https://academic.oup.com/bjsw		social		fulltext		Oxford University Press	serial								
Social Politics: International Studies in Gender, State & Society	1072-4745	1468-2893	1994	1		2015	22		https://academic.oup.com/sp		socpol		fulltext		Oxford University Press	serial								
Social Problems	0037-7791	1533-8533	1953	1		2015	62		https://academic.oup.com/socpro		socpro		fulltext		Oxford University Press	serial								
Sociological Analysis	1069-4404	1759-8818	1964	25		2015	76		https://academic.oup.com/socrel		socrel		fulltext		Oxford University Press	serial								
Science and Public Policy	0302-3427	1471-5430	1974	1		2015	42		https://academic.oup.com/spp		spp		fulltext		Oxford University Press	serial								
Social Science Japan Journal	1369-1465	1468-2680	2015	18		2015	18		https://academic.oup.com/ssjj		ssjapj		fulltext		Oxford University Press	serial								
Statute Law Review	0144-3593	1464-3863	1980	1		2015	36		https://academic.oup.com/slr		stalaw		fulltext		Oxford University Press	serial								
Social Work	0037-8046	1545-6846	1956	1		2015	60		https://academic.oup.com/sw		sw		fulltext		Oxford University Press	serial								
Social Work Research	1070-5309	1545-6838	1994	18		2015	39		https://academic.oup.com/swr		swr		fulltext		Oxford University Press	serial								
Social Work Research and Abstracts	0148-0847	1001-3412	1977	13		1992	28		https://academic.oup.com/swra		swra		fulltext		Oxford University Press	serial								
Systematic Biology	1063-5157	1076-836X	1952	1		2015	64		https://academic.oup.com/sysbio		sysbio		fulltext		Oxford University Press	serial								
Trusts & Trustees	1752-2110	1363-1780	1994	1		2015	21		https://academic.oup.com/tandt		tandt		fulltext		Oxford University Press	serial								
Teaching Mathematics and its Applications: An International Journal of the IMA	0268-3679	1471-6976	1982	1		2015	34		https://academic.oup.com/teamat		teamat		fulltext		Oxford University Press	serial								
The Journal of Theological Studies	0022-5185	1477-4607	1899	32		2015	66		https://academic.oup.com/jts		theolj		fulltext		Oxford University Press	serial								
Toxicological Sciences	1096-6080	1096-0929	1981	1		2015	148		https://academic.oup.com/toxsci		toxsci		fulltext		Oxford University Press	serial								
Journal of Tropical Pediatrics	0142-6338	1465-3664	1955	1		2015	61		https://academic.oup.com/tropej		tropej		fulltext		Oxford University Press	serial								
Transactions of The Royal Society of Tropical Medicine and Hygiene	0035-9203	1878-3503	1907	1		2015	109		https://academic.oup.com/trstmh		trstmh		fulltext		Oxford University Press	serial								
Twentieth Century British History	0955-2359	1477-4674	1990	1		2015	26		https://academic.oup.com/tcbh		tweceb		fulltext		Oxford University Press	serial								
Uniform Law Review - Revue de droit uniforme	1124-3694	2050-9065	1973	1		2015	22		https://academic.oup.com/ulr		ulr		fulltext		Oxford University Press	serial								
The World Bank Economic Review	0258-6770	1564-698X	1986	1		2015	29		https://academic.oup.com/wber		wber		fulltext		Oxford University Press	serial								
The World Bank Research Observer	0257-3032	1564-6971	1986	1		2015	30		https://academic.oup.com/wbro		wbro		fulltext		Oxford University Press	serial								
Yearbook of European Law	0263-3264	2045-0044	1981	1		2015	34		https://academic.oup.com/yel		yel		fulltext		Oxford University Press	serial								
Yearbook of International Environmental Law	0965-1721	2045-0052	1991	1		2014	25		https://academic.oup.com/yielaw		yielaw		fulltext		Oxford University Press	serial								
The Year's Work in Critical and Cultural Theory	1077-4254	1471-681X	1991	1		2015	23		https://academic.oup.com/ywcct		ywcct		fulltext		Oxford University Press	serial								
The Year's Work in English Studies	0084-4144	1471-6801	1919	1		2015	97		https://academic.oup.com/ywes		ywes		fulltext		Oxford University Press	serial								
Tree Physiology	0829-318X	1758-4469	2015	35		2015	35		https://academic.oup.com/treephys		treephys		fulltext		Oxford University Press	serial								
Briefings in Bioinformatics	1467-5463	1477-4054	2015	16		2015	16		https://academic.oup.com/bib		bib		fulltext		Oxford University Press	serial								
Journal of the International Commission on Radiation Units and Measurements (ICRU)	1473-6691	1742-3422	2015	13		2015	13		https://academic.oup.com/jicru		jicru		fulltext		Oxford University Press	serial								
