publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
The Lichenologist	0024-2829	1096-1135	1958	1		2015	47		lic		lic		fulltext		Cambridge University Press	serial								
Legal Information Management	1472-6696	1741-2021	2001	1		2015	15		lim		lim		fulltext		Cambridge University Press	serial								
Journal of Linguistics	0022-2267	1469-7742	1965	1		2015	51		lin		lin		fulltext		Cambridge University Press	serial								
Libyan Studies	0263-7189	2052-6148	1970	1		2015	46		lis		lis		fulltext		Cambridge University Press	serial								
Leiden Journal of International Law	0922-1565	1478-9698	1988	1		2015	28		ljl		ljl		fulltext		Cambridge University Press	serial								
Laser and Particle Beams	0263-0346	1469-803X	1983	1		2015	33		lpb		lpb		fulltext		Cambridge University Press	serial								
Language in Society	0047-4045	1469-8013	1972	1		2015	44		lsy		lsy		fulltext		Cambridge University Press	serial								
Language Teaching	0261-4448	1475-3049	1968	1		2015	48		lta		lta		fulltext		Cambridge University Press	serial								
Language Variation and Change	0954-3945	1469-8021	1989	1		2015	27		lvc		lvc		fulltext		Cambridge University Press	serial								
The Mathematical Gazette	0025-5572	2056-6328	2010	94		2015	99		mag		mag		fulltext		Cambridge University Press	serial								
Microscopy and Microanalysis	1431-9276	1435-8115	1995	1		2015	21		mam		mam		fulltext		Cambridge University Press	serial								
Mathematical Notes	1757-7489		1909	1		1961	44		man		man		fulltext		Cambridge University Press	serial								
Journal of the Marine Biological Association of the United Kingdom	0025-3154	1469-7769	1887	1		2015	95		mbi		mbi		fulltext		Cambridge University Press	serial								
Memoirs of the Entomological Society of Canada	0071-075X		1955	87		1997	129		mce		mce		fulltext		Cambridge University Press	serial								
Medical History	0025-7273	2048-8343	1957	1		2015	59		mdh		mdh		fulltext		Cambridge University Press	serial								
Macroeconomic Dynamics	1365-1005	1469-8056	1997	1		2015	19		mdy		mdy		fulltext		Cambridge University Press	serial								
International Journal of Middle East Studies	0020-7438	1471-6380	1970	1		2015	47		mes		mes		fulltext		Cambridge University Press	serial								
Modern Intellectual History	1479-2443	1479-2451	2004	1		2015	12		mih		mih		fulltext		Cambridge University Press	serial								
MRS Internet Journal of Nitride Semiconductor Research	1092-5783		1996	1		2005	10		mij		mij		fulltext		Cambridge University Press	serial								
The Journal of Modern African Studies	0022-278X	1469-7777	1963	1		2015	53		moa		moa		fulltext		Cambridge University Press	serial								
Management and Organization Review	1740-8776	1740-8784	2005	1		2015	11		mor		mor		fulltext		Cambridge University Press	serial								
MRS Communications	2159-6859	2159-6867	2011	1		2015	5		mrc		mrc		fulltext		Cambridge University Press	serial								
MRS Energy & Sustainability	2329-2229	2329-2237	2014	1		2015	2		mre		mre		fulltext		Cambridge University Press	serial								
International Journal of Microwave and Wireless Technologies	1759-0787	1759-0795	2009	1		2015	7		mrf		mrf		fulltext		Cambridge University Press	serial								
MRS Bulletin	0883-7694	1938-1425	1974	1		2015	40		mrs		mrs		fulltext		Cambridge University Press	serial								
Mathematical Structures in Computer Science	0960-1295	1469-8072	1991	1		2015	25		msc		msc		fulltext		Cambridge University Press	serial								
Mathematika	0025-5793	2041-7942	1954	1		2015	61		mtk		mtk		fulltext		London Mathematical Society	serial								
Microscopy Today	1551-9295	2150-3583	2009	17		2015	23		mto		mto		fulltext		Cambridge University Press	serial								
Journal of Navigation	0373-4633	1469-7785	1948	1		2015	68		nav		nav		fulltext		Cambridge University Press	serial								
Nineteenth-Century Music Review	1479-4098	2044-8414	2004	1		2015	12		ncm		ncm		fulltext		Cambridge University Press	serial								
Acta Neuropsychiatrica	0924-2708	1601-5215	1989	1		2015	27		neu		neu		fulltext		Cambridge University Press	serial								
Netherlands Journal of Geosciences	0016-7746	1573-9708	2009	88		2015	94		njg		njg		fulltext		Cambridge University Press	serial								
Nordic Journal of Linguistics	0332-5865	1502-4717	1978	1		2015	38		njl		njl		fulltext		Cambridge University Press	serial								
Natural Language Engineering	1351-3249	1469-8110	1995	1		2015	21		nle		nle		fulltext		Cambridge University Press	serial								
New Perspectives on Turkey	0896-6346	1305-3299	1987	1		2015	53		npt		npt		fulltext		Cambridge University Press	serial								
Nutrition Research Reviews	0954-4224	1475-2700	1988	1		2015	28		nrr		nrr		fulltext		Cambridge University Press	serial								
New Surveys in the Classics	0533-2451	2052-8531	1967	1		2012	42		nsy		nsy		fulltext		Cambridge University Press	serial								
New Theatre Quarterly	0266-464X	1474-0613	1985	1		2015	31		ntq		ntq		fulltext		Cambridge University Press	serial								
New Testament Studies	0028-6885	1469-8145	1954	1		2015	61		nts		nts		fulltext		Cambridge University Press	serial								
Network Science	2050-1242	2050-1250	2013	1		2015	3		nws		nws		fulltext		Cambridge University Press	serial								
BSAP Occasional Publication	0263-967X		1978	1		1994	18		oba		oba		fulltext		Cambridge University Press	serial								
Cambridge Opera Journal	0954-5867	1474-0621	1989	1		2015	27		opr		opr		fulltext		Cambridge University Press	serial								
The Australian and New Zealand Journal of Organisational Psychology		1835-7601	2008	1		2015	8		orp		orp		fulltext		Cambridge University Press	serial								
Oryx	0030-6053	1365-3008	1950	1		2015	49		orx		orx		fulltext		Cambridge University Press	serial								
Organised Sound	1355-7718	1469-8153	1996	1		2015	20		oso		oso		fulltext		Cambridge University Press	serial								
Paleobiology	0094-8373	1938-5331	1975	1		2015	41		pab		pab		fulltext		Cambridge University Press	serial								
Politics & Gender	1743-923X	1743-9248	2005	1		2015	11		pag		pag		fulltext		Cambridge University Press	serial								
Parasitology	0031-1820	1469-8161	1908	1		2015	142		par		par		fulltext		Cambridge University Press	serial								
Publications of the Astronomical Society of Australia	1323-3580	1448-6083	1997	14		2015	32		pas		pas		fulltext		Cambridge University Press	serial								
Palliative and Supportive Care	1478-9515	1478-9523	2003	1		2015	13		pax		pax		fulltext		Cambridge University Press	serial								
Proceedings of the British Society of Animal Production (1972)	0308-2296		1972	1		1975	4		pba		pba		fulltext		Cambridge University Press	serial								
Papers of the American Society of Church History	1079-9028		1889	1		1934	9		pch		pch		fulltext		Cambridge University Press	serial								
Powder Diffraction	0885-7156	1945-7413	1986	1		2015	30		pdj		pdj		fulltext		Cambridge University Press	serial								
Prehospital and Disaster Medicine	1049-023X	1945-1938	1985	1		2015	30		pdm		pdm		fulltext		Cambridge University Press	serial								
Journal of Pension Economics and Finance	1474-7472	1475-3022	2002	1		2015	14		pef		pef		fulltext		Cambridge University Press	serial								
Proceedings of the Edinburgh Mathematical Society	0013-0915	1464-3839	1883	1		2015	58		pem		pem		fulltext		Cambridge University Press	serial								
Probability in the Engineering and Informational Sciences	0269-9648	1469-8951	1987	1		2015	29		pes		pes		fulltext		Cambridge University Press	serial								
Plant Genetic Resources	1479-2621	1479-263X	2003	1		2015	13		pgr		pgr		fulltext		Cambridge University Press	serial								
Primary Health Care Research & Development	1463-4236	1477-1128	2000	1		2015	16		phc		phc		fulltext		Cambridge University Press	serial								
Philosophy	0031-8191	1469-817X	1926	1		2015	90		phi		phi		fulltext		Cambridge University Press	serial								
Public Health Nutrition	1368-9800	1475-2727	1998	1		2015	19		phn		phn		fulltext		Cambridge University Press	serial								
Phonology	0952-6757	1469-8188	1984	1		2015	32		pho		pho		fulltext		Cambridge University Press	serial								
Royal Institute of Philosophy Supplement	1358-2461	1755-3555	1968	1		2015	77		phs		phs		fulltext		Cambridge University Press	serial								
Journal of Plasma Physics	0022-3778	1469-7807	1967	1		2015	81		pla		pla		fulltext		Cambridge University Press	serial								
The Cambridge Journal of Postcolonial Literary Inquiry	2052-2614	2052-2622	2014	1		2015	2		pli		pli		fulltext		Cambridge University Press	serial								
Plainsong and Medieval Music	0961-1371	1474-0087	1992	1		2015	24		pmm		pmm		fulltext		Cambridge University Press	serial								
Psychological Medicine. Monograph Supplement	0264-1801		1982	1		1993	24		pms		pms		fulltext		Cambridge University Press	serial								
Popular Music	0261-1430	1474-0095	1981	1		2015	34		pmu		pmu		fulltext		Cambridge University Press	serial								
Proceedings of the Nutrition Society	0029-6651	1475-2719	1944	1		2015	74		pns		pns		fulltext		Cambridge University Press	serial								
Proceedings of the Society of Antiquaries of London	0950-7973		1849	1		1920	32		pnt		pnt		fulltext		Cambridge University Press	serial								
Polar Record	0032-2474	1475-3057	1931	1		2015	51		pol		pol		fulltext		Cambridge University Press	serial								
Proceedings of the American Political Science Association	1520-8605		1905	1		1914	10		pop		pop		fulltext		Cambridge University Press	serial								
Proceedings of the Prehistoric Society of East Anglia	0958-8418		1911	1		1934	7		ppe		ppe		fulltext		Cambridge University Press	serial								
Proceedings of the Prehistoric Society	0079-497X	2050-2729	1935	1		2015	81		ppr		ppr		fulltext		Cambridge University Press	serial								
Perspectives on Politics	1537-5927	1541-0986	2003	1		2015	13		pps		pps		fulltext		Cambridge University Press	serial								
Proceedings of the Royal Society of Edinburgh. Section B. Biological Sciences	0269-7270		1941	61		1996	104		prb		prb		fulltext		Royal Society of Edinburgh Scotland Foundation	serial								
Proceedings of the Royal Society of Edinburgh	0370-1646		1845	1		1940	60		pre		pre		fulltext		Royal Society of Edinburgh Scotland Foundation	serial								
Proceedings of the Royal Society of Edinburgh: Section A Mathematics	0308-2105	1473-7124	1941	61		2015	145		prm		prm		fulltext		Royal Society of Edinburgh Scotland Foundation	serial								
Journal of Pacific Rim Psychology	1834-4909		2007	1		2015	9		prp		prp		fulltext		Cambridge University Press	serial								
PS: Political Science & Politics	1049-0965	1537-5935	1968	1		2015	48		psc		psc		fulltext		Cambridge University Press	serial								
Psychological Medicine	0033-2917	1469-8978	1970	1		2015	45		psm		psm		fulltext		Cambridge University Press	serial								
Mathematical Proceedings of the Cambridge Philosophical Society	0305-0041	1469-8064	1924	22		2015	159		psp		psp		fulltext		Cambridge University Press	serial								
American Political Science Review	0003-0554	1537-5943	1906	1		2015	109		psr		psr		fulltext		Cambridge University Press	serial								
Political Science Teacher	0896-0828		1988	1		1990	3		pst		pst		fulltext		Cambridge University Press	serial								
Prospects	0361-2333	1471-6399	1976	1		2005	30		pts		pts		fulltext		Cambridge University Press	serial								
Journal of Public Policy	0143-814X	1469-7815	1981	1		2015	35		pup		pup		fulltext		Cambridge University Press	serial								
Abstracts of Working Papers in Economics	0951-0079	1471-6410	1986	1		2004	21		pye		pye		fulltext		Cambridge University Press	serial								
Queensland Journal of Guidance and Counselling	1030-3162		1987	1		1990	4		qgc		qgc		fulltext		Cambridge University Press	serial								
Quarterly Reviews of Biophysics	0033-5835	1469-8994	1968	1		2015	48		qrb		qrb		fulltext		Cambridge University Press	serial								
Queensland Review	1321-8166	2049-7792	1994	1		2015	22		qre		qre		fulltext		Cambridge University Press	serial								
Renewable Agriculture and Food Systems	1742-1705	1742-1713	2004	19		2015	30		raf		raf		fulltext		Cambridge University Press	serial								
Political Science Research and Methods	2049-8470	2049-8489	2013	1		2015	3		ram		ram		fulltext		Cambridge University Press	serial								
Politics and Religion	1755-0483	1744-0491	2008	1		2015	8		rap		rap		fulltext		Cambridge University Press	serial								
International Review of the Red Cross	0020-8604		1961	1		1998	38		rce		rce		fulltext		Cambridge University Press	serial								
Reviews in Clinical Gerontology	0959-2598	1469-9036	1991	1		2015	25		rcg		rcg		fulltext		Cambridge University Press	serial								
Revista Internacional de la Cruz Roja	0250-569X		1976	1		1999	24		rcs		rcs		fulltext		Cambridge University Press	serial								
ReCALL	0958-3440	1474-0109	1989	1		2015	27		rec		rec		fulltext		Cambridge University Press	serial								
Religious Studies	0034-4125	1469-901X	1965	1		2015	51		res		res		fulltext		Cambridge University Press	serial								
Camden Fifth Series	0960-1163	1478-5110	1993	1		2015	48		rhc		rhc		fulltext		Cambridge University Press	serial								
Revista de Historia Económica / Journal of Iberian and Latin American Economic History	0212-6109	2041-3335	1983	1		2015	33		rhe		rhe		fulltext		Cambridge University Press	serial								
Camden Fourth Series	0068-6905		1964	1		1992	44		rhf		rhf		fulltext		Cambridge University Press	serial								
Camden New Series		2042-1702	1872	1		1901	62		rhn		rhn		fulltext		Cambridge University Press	serial								
Camden Old Series		2042-1699	1838	1		1872	106		rho		rho		fulltext		Cambridge University Press	serial								
Camden Third Series		2042-1710	1900	1		1963	94		rhr		rhr		fulltext		Cambridge University Press	serial								
Transactions of the Royal Historical Society	0080-4401	1474-0648	1872	1		2015	40		rht		rht		fulltext		Cambridge University Press	serial								
Review of International Studies	0260-2105	1469-9044	1975	1		2015	41		ris		ris		fulltext		Cambridge University Press	serial								
Reproductive Medicine Review	0962-2799	1469-9028	1992	1		2003	11		rmr		rmr		fulltext		Cambridge University Press	serial								
Review of Middle East Studies	2151-3481	2329-3225	1967	1		2015	49		rms		rms		fulltext		Cambridge University Press	serial								
Ramus	0048-671X	2202-932X	1972	1		2015	44		rmu		rmu		fulltext		Cambridge University Press	serial								
Robotica	0263-5747	1469-8668	1983	1		2015	33		rob		rob		fulltext		Cambridge University Press	serial								
Papers of the British School at Rome	0068-2462	2045-239X	1902	1		2015	83		rom		rom		fulltext		Cambridge University Press	serial								
The Review of Politics	0034-6705	1748-6858	1939	1		2015	77		rop		rop		fulltext		Cambridge University Press	serial								
The Review of Symbolic Logic	1755-0203	1755-0211	2008	1		2015	8		rsl		rsl		fulltext		Cambridge University Press	serial								
Rural History	0956-7933	1474-0656	1990	1		2015	26		ruh		ruh		fulltext		Cambridge University Press	serial								
Journal of the Society for American Music	1752-1963	1752-1971	2007	1		2015	9		sam		sam		fulltext		Cambridge University Press	serial								
Studies in American Political Development	0898-588X	1469-8692	1986	1		2015	29		sap		sap		fulltext		Cambridge University Press	serial								
Journal of Southeast Asian Studies	0022-4634	1474-0680	1970	1		2015	46		sea		sea		fulltext		Cambridge University Press	serial								
Journal of Southeast Asian History	0217-7811		1960	1		1969	10		seh		seh		fulltext		Cambridge University Press	serial								
Science in Context	0269-8897	1474-0664	1987	1		2015	28		sic		sic		fulltext		Cambridge University Press	serial								
APSIPA Transactions on Signal and Information Processing		2048-7703	2012	1		2015	4		sip		sip		fulltext		Cambridge University Press	serial								
The Spanish journal of psychology	1138-7416	1988-2904	1998	1		2015	18		sjp		sjp		fulltext		Cambridge University Press	serial								
Scottish Journal of Theology	0036-9306	1475-3065	1948	1		2015	68		sjt		sjt		fulltext		Cambridge University Press	serial								
Studies in Second Language Acquisition	0272-2631	1470-1545	1978	1		2015	37		sla		sla		fulltext		Cambridge University Press	serial								
Social Philosophy and Policy	0265-0525	1471-6437	1983	1		2015	32		soy		soy		fulltext		Cambridge University Press	serial								
South Pacific Journal of Psychology	0257-5434		1984	1		2005	16		spp		spp		fulltext		Cambridge University Press	serial								
Social Policy and Society	1474-7464	1475-3073	2002	1		2015	14		sps		sps		fulltext		Cambridge University Press	serial								
Seed Science Research	0960-2585	1475-2735	1991	1		2015	25		ssr		ssr		fulltext		Cambridge University Press	serial								
The Americas	0003-1615	1533-6247	1944	1		2015	72		tam		tam		fulltext		Cambridge University Press	serial								
The Canadian Entomologist	0008-347X	1918-3240	1868	1		2015	147		tce		tce		fulltext		Cambridge University Press	serial								
twentieth-century music	1478-5722	1478-5730	2004	1		2015	12		tcm		tcm		fulltext		Cambridge University Press	serial								
Transnational Environmental Law	2047-1025	2047-1033	2012	1		2015	4		tel		tel		fulltext		Cambridge University Press	serial								
Tempo	0040-2982	1478-2286	1939	57		2015	69		tem		tem		fulltext		Cambridge University Press	serial								
Transactions of the Faculty of Actuaries	0071-3686		1903	1		1992	44		tfa		tfa		fulltext		Cambridge University Press	serial								
International Journal of Technology Assessment in Health Care	0266-4623	1471-6348	1985	1		2015	31		thc		thc		fulltext		Cambridge University Press	serial								
Twin Research and Human Genetics	1832-4274	1839-2628	1998	1		2015	18		thg		thg		fulltext		Cambridge University Press	serial								
Think	1477-1756	1755-1196	2002	1		2015	14		thi		thi		fulltext		Cambridge University Press	serial								
Theory and Practice of Logic Programming	1471-0684	1475-3081	2001	1		2015	15		tlp		tlp		fulltext		Cambridge University Press	serial								
Numerical Mathematics: Theory, Methods and Applications	1004-8979	2079-7338	2011	4		2015	8		tma		tma		fulltext		Cambridge University Press	serial								
Transactions of the Royal Asiatic Society of Great Britain and Ireland	0950-4737		1827	1		1834	3		tra		tra		fulltext		Cambridge University Press	serial								
Transactions of the Royal Society of Edinburgh	0080-4568	1473-7116	1788	1		2015	106		tre		tre		fulltext		Royal Society of Edinburgh Scotland Foundation	serial								
Theatre Research International	0307-8833	1474-0672	1975	1		2015	40		tri		tri		fulltext		Cambridge University Press	serial								
TRaNS: Trans -Regional and -National Studies of Southeast Asia	2051-364X	2051-3658	2013	1		2015	3		trn		trn		fulltext		Cambridge University Press	serial								
Journal of Tropical Ecology	0266-4674	1469-7831	1985	1		2015	31		tro		tro		fulltext		Cambridge University Press	serial								
Theatre Survey	0040-5574	1475-4533	1960	1		2015	56		tsy		tsy		fulltext		Cambridge University Press	serial								
Urban History	0963-9268	1469-8706	1974	1		2015	42		uhy		uhy		fulltext		Cambridge University Press	serial								
Utilitas	0953-8208	1741-6183	1989	1		2015	27		uti		uti		fulltext		Cambridge University Press	serial								
Victorian Literature and Culture	1060-1503	1470-1553	1973	1		2015	43		vlc		vlc		fulltext		Cambridge University Press	serial								
Visual Neuroscience	0952-5238	1469-8714	1988	1		2015	32		vns		vns		fulltext		Cambridge University Press	serial								
World Politics	0043-8871	1086-3338	1948	1		2015	67		wpo		wpo		fulltext		Cambridge University Press	serial								
World's Poultry Science Journal	0043-9339	1743-4777	1945	1		2015	71		wps		wps		fulltext		Cambridge University Press	serial								
Wireless Power Transfer		2052-8418	2014	1		2015	2		wpt		wpt		fulltext		Cambridge University Press	serial								
World Trade Review	1474-7456	1475-3138	2002	1		2015	14		wtr		wtr		fulltext		Cambridge University Press	serial								
Journal of Experimental Political Science	2052-2630	2052-2649	2014	1		2015	2		xps		xps		fulltext		Cambridge University Press	serial								
Zygote	0967-1994	1469-8730	1993	1		2015	23		zyg		zyg		fulltext		Cambridge University Press	serial								
