id (035a which stats with (NATIONALLICENCE)),path to fulltext,end of embargo (YYYY-MM-DD),Institutions,id for SRU (no special characters)
(NATIONALLICENCE)oxford-10.1093/ije/dyl034,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dyl034.pdf,,National Licences: unibe,oxford101093ijedyl034
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2012.05611.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/191-2-508.pdf,,National Licences: ethz uzh,oxford101111j1365246X201205611x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2009.04374.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/179-3-1757.pdf,,National Licences: ethz,oxford101111j1365246X200904374x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2009.04415.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/180-1-225.pdf,,National Licences: epfl,oxford101111j1365246X200904415x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2011.05308.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/188-3-1173.pdf,,National Licences: ethz uzh,oxford101111j1365246X201105308x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2011.05291.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/188-3-1088.pdf,,National Licences: unil,oxford101111j1365246X201105291x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2008.03796.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/175-1-94.pdf,,National Licences: ethz unil,oxford101111j1365246X200803796x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2009.04451.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/180-2-820.pdf,,National Licences: ethz,oxford101111j1365246X200904451x
(NATIONALLICENCE)oxford-10.1093/gji/ggu228,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/ggu228.pdf,2017-07-26,National Licences: ethz,oxford101093gjiggu228
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2009.04331.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/179-2-1133.pdf,,National Licences: ethz,oxford101111j1365246X200904331x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2009.04338.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/179-2-1169.pdf,,National Licences: ethz,oxford101111j1365246X200904338x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2012.05593.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/191-1-175.pdf,,National Licences: ethz,oxford101111j1365246X201205593x
(NATIONALLICENCE)oxford-10.1093/gji/ggt357,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/ggt357.pdf,,National Licences: ethz,oxford101093gjiggt357
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2004.02215.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/157-2-703.pdf,,National Licences: ethz,oxford101111j1365246X200402215x
(NATIONALLICENCE)oxford-10.1093/gji/ggs031,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/ggs031.pdf,,National Licences: ethz,oxford101093gjiggs031
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2006.02995.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/166-1-309.pdf,,National Licences: ethz,oxford101111j1365246X200602995x
(NATIONALLICENCE)oxford-10.1093/petrology/egu034,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egu034.pdf,2017-08-01,National Licences: ethz,oxford101093petrologyegu034
(NATIONALLICENCE)oxford-10.1093/petrology/egp084,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egp084.pdf,,National Licences: unibe unine,oxford101093petrologyegp084
(NATIONALLICENCE)oxford-10.1093/petrology/egt039,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egt039.pdf,,National Licences: ethz,oxford101093petrologyegt039
(NATIONALLICENCE)oxford-10.1093/petrology/egl025,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egl025.pdf,,National Licences: unil,oxford101093petrologyegl025
(NATIONALLICENCE)oxford-10.1093/petrology/egu023,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egu023.pdf,,National Licences: unige,oxford101093petrologyegu023
(NATIONALLICENCE)oxford-10.1093/petrology/egt063,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egt063.pdf,,National Licences: unige,oxford101093petrologyegt063
(NATIONALLICENCE)oxford-10.1093/petrology/egn083,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egn083.pdf,,National Licences: ethz,oxford101093petrologyegn083
(NATIONALLICENCE)oxford-10.1093/petrology/44.7.1247,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egg040.pdf,,National Licences: unil,oxford101093petrology4471247
(NATIONALLICENCE)oxford-10.1093/petrology/37.2.201,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/37-2-201.pdf,,National Licences: unibe,oxford101093petrology372201
(NATIONALLICENCE)oxford-10.1093/petrology/egp007,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egp007.pdf,,National Licences: unil,oxford101093petrologyegp007
(NATIONALLICENCE)oxford-10.1093/petrology/egq096,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egq096.pdf,,National Licences: ethz,oxford101093petrologyegq096
(NATIONALLICENCE)oxford-10.1093/petrology/egr025,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egr025.pdf,,National Licences: unibe,oxford101093petrologyegr025
(NATIONALLICENCE)oxford-10.1093/petrology/egm004,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egm004.pdf,,National Licences: ethz unibe,oxford101093petrologyegm004
(NATIONALLICENCE)oxford-10.1093/petrology/egr059,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egr059.pdf,,National Licences: uzh,oxford101093petrologyegr059
(NATIONALLICENCE)oxford-10.1093/petroj/39.7.1285,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/petrology-39-1285.pdf,,National Licences: unibe,oxford101093petroj3971285
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2004.02313.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/157-3-1393.pdf,,National Licences: ethz uzh,oxford101111j1365246X200402313x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2012.05415.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/189-2-799.pdf,,National Licences: ethz,oxford101111j1365246X201205415x
(NATIONALLICENCE)oxford-10.1093/gji/ggv222,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/ggv222.pdf,2018-07-09,National Licences: ethz uzh,oxford101093gjiggv222
(NATIONALLICENCE)oxford-10.1093/gji/ggv184,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/ggv184.pdf,2018-07-07,National Licences: ethz lib4ri uzh,oxford101093gjiggv184
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2007.03526.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/171-1-133.pdf,,National Licences: ethz,oxford101111j1365246X200703526x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2006.03167.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/168-1-431.pdf,,National Licences: ethz,oxford101111j1365246X200603167x
(NATIONALLICENCE)oxford-10.1093/gji/ggu093,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/ggu093.pdf,,National Licences: ethz,oxford101093gjiggu093
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2006.03154.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/167-2-827.pdf,,National Licences: ethz uzh,oxford101111j1365246X200603154x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2004.02225.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/157-1-117.pdf,,National Licences: ethz,oxford101111j1365246X200402225x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2004.02163.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/157-1-64.pdf,,National Licences: unige,oxford101111j1365246X200402163x
(NATIONALLICENCE)oxford-10.1093/gji/ggt052,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/ggt052.pdf,,National Licences: ethz,oxford101093gjiggt052
(NATIONALLICENCE)oxford-10.1093/gji/ggt259,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/ggt259.pdf,,National Licences: ethz,oxford101093gjiggt259
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2011.05223.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/187-3-1301.pdf,,National Licences: ethz,oxford101111j1365246X201105223x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2011.04981.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/185-2-647.pdf,,National Licences: ethz,oxford101111j1365246X201104981x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2007.03649.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/172-1-383.pdf,,National Licences: ethz uzh,oxford101111j1365246X200703649x
(NATIONALLICENCE)oxford-10.1046/j.1365-246x.1999.00734.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/136-3-567.pdf,,National Licences: ethz,oxford101046j1365246x199900734x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2008.04008.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/177-2-367.pdf,,National Licences: ethz,oxford101111j1365246X200804008x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2010.04519.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/181-1-521.pdf,,National Licences: unil,oxford101111j1365246X201004519x
(NATIONALLICENCE)oxford-10.1093/gji/ggu440,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/ggu440.pdf,2017-12-20,National Licences: ethz,oxford101093gjiggu440
(NATIONALLICENCE)oxford-10.1046/j.0956-540x.2000.01371.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/145-1-199.pdf,,National Licences: ethz,oxford101046j0956540x200001371x
(NATIONALLICENCE)oxford-10.1093/gji/ggu314,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/ggu314.pdf,2017-09-16,National Licences: ethz,oxford101093gjiggu314
(NATIONALLICENCE)oxford-10.1093/gji/ggu295,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/ggu295.pdf,2017-09-09,National Licences: ethz,oxford101093gjiggu295
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2010.04743.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/183-1-407.pdf,,National Licences: ethz,oxford101111j1365246X201004743x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2008.04006.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/176-3-740.pdf,,National Licences: ethz,oxford101111j1365246X200804006x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2011.05349.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/189-3-1335.pdf,,National Licences: ethz,oxford101111j1365246X201105349x
(NATIONALLICENCE)oxford-10.1046/j.1365-246X.1998.00647.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/135-1-264.pdf,,National Licences: ethz,oxford101046j1365246X199800647x
(NATIONALLICENCE)oxford-10.1080/03605310490518078,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jmp/29-5-499.pdf,,National Licences: unil,oxford10108003605310490518078
(NATIONALLICENCE)oxford-10.1093/ije/17.4.810,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/17-4-810.pdf,,National Licences: unige,oxford101093ije174810
(NATIONALLICENCE)oxford-10.1093/ije/dyv102,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/dyv102.pdf,2018-10-01,National Licences: unil,oxford101093ijedyv102
(NATIONALLICENCE)oxford-10.1093/ije/dyg072,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/0320346.pdf,,National Licences: unibe uzh,oxford101093ijedyg072
(NATIONALLICENCE)oxford-10.1093/ije/31.1.240,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ije/0310240.pdf,,National Licences: unibas unil,oxford101093ije311240
(NATIONALLICENCE)oxford-10.1016/S0895-7061(01)01345-0,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/ajh/14_S1_12Ac.pdf,,National Licences: unil,oxford101016S0895706101013450
(NATIONALLICENCE)oxford-10.1093/petrology/23.3.325,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/23-3-325.pdf,,National Licences: unibas unibe,oxford101093petrology233325
(NATIONALLICENCE)oxford-10.1093/petrology/egm073,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egm073.pdf,,National Licences: unibe,oxford101093petrologyegm073
(NATIONALLICENCE)oxford-10.1093/petrology/42.1.89,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/420089.pdf,,National Licences: ethz,oxford101093petrology42189
(NATIONALLICENCE)oxford-10.1093/petrology/egl040,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egl040.pdf,,National Licences: ethz unine,oxford101093petrologyegl040
(NATIONALLICENCE)oxford-10.1093/petrology/42.7.1387,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/421387.pdf,,National Licences: ethz uzh,oxford101093petrology4271387
(NATIONALLICENCE)oxford-10.1093/petrology/egs047,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egs047.pdf,,National Licences: unibe,oxford101093petrologyegs047
(NATIONALLICENCE)oxford-10.1093/petrology/egn057,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egn057.pdf,,National Licences: unine,oxford101093petrologyegn057
(NATIONALLICENCE)oxford-10.1093/petroj/40.4.629,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/petrology-40-629.pdf,,National Licences: ethz,oxford101093petroj404629
(NATIONALLICENCE)oxford-10.1093/petrology/egv069,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egv069.pdf,2018-11-01,National Licences: ethz,oxford101093petrologyegv069
(NATIONALLICENCE)oxford-10.1093/petrology/egu044,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egu044.pdf,2017-09-01,National Licences: ethz,oxford101093petrologyegu044
(NATIONALLICENCE)oxford-10.1093/petrology/egn051,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egn051.pdf,,National Licences: ethz unibe,oxford101093petrologyegn051
(NATIONALLICENCE)oxford-10.1093/petrology/egr002,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/petroj/egr002.pdf,,National Licences: ethz,oxford101093petrologyegr002
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2005.02331.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/160-1-114.pdf,,National Licences: ethz,oxford101111j1365246X200502331x
(NATIONALLICENCE)oxford-10.1111/j.1365-246X.2006.02935.x,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/gji/165-3-889.pdf,,National Licences: ethz,oxford101111j1365246X200602935x
(NATIONALLICENCE)oxford-10.1086/503817,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/193-11-1612.pdf,,National Licences: unil,oxford101086503817
(NATIONALLICENCE)oxford-10.1086/503775,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/193-11-1598.pdf,,National Licences: unige,oxford101086503775
(NATIONALLICENCE)oxford-10.1086/503776,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/193-11-1567.pdf,,National Licences: unibas,oxford101086503776
(NATIONALLICENCE)oxford-10.1086/510243,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/195-3-375.pdf,,National Licences: unibas,oxford101086510243
(NATIONALLICENCE)oxford-10.1086/652006,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/201-10-1570.pdf,,National Licences: unige,oxford101086652006
(NATIONALLICENCE)oxford-10.1086/651951,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/201-10-1488.pdf,,National Licences: ethz unibas unibe unige unil uzh,oxford101086651951
(NATIONALLICENCE)oxford-10.1093/infdis/jit428,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/jit428.pdf,,National Licences: uzh,oxford101093infdisjit428
(NATIONALLICENCE)oxford-10.1086/508431,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/194-12-1713.pdf,,National Licences: uzh,oxford101086508431
(NATIONALLICENCE)oxford-10.1093/infdis/jiv015,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/jiv015.pdf,2018-07-01,National Licences: ethz unibas uzh,oxford101093infdisjiv015
(NATIONALLICENCE)oxford-10.1093/infdis/jiv012,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/jiv012.pdf,2018-07-01,National Licences: unibas unibe unige unil uzh,oxford101093infdisjiv012
(NATIONALLICENCE)oxford-10.1086/431151,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/192-2-192.pdf,,National Licences: unibas,oxford101086431151
(NATIONALLICENCE)oxford-10.1093/infdis/jiu601,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/jiu601.pdf,2018-04-15,National Licences: unibas unibe uzh,oxford101093infdisjiu601
(NATIONALLICENCE)oxford-10.1093/infdis/jiq043,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/jiq043.pdf,,National Licences: unibas unibe unige unil uzh,oxford101093infdisjiq043
(NATIONALLICENCE)oxford-10.1093/infdis/jis742,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/jis742.pdf,,National Licences: unibas,oxford101093infdisjis742
(NATIONALLICENCE)oxford-10.1086/648096,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/jid/200-11-1729.pdf,,National Licences: unibas unibe,oxford101086648096
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehr157,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehr157.pdf,,National Licences: uzh,oxford101093eurheartjehr157
(NATIONALLICENCE)oxford-10.1093/eurheartj/eht095,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/eht095.pdf,,National Licences: unil uzh,oxford101093eurheartjeht095
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehu178,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehu178.pdf,2018-02-07,National Licences: unibas,oxford101093eurheartjehu178
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehu027,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehu027.pdf,2017-07-21,National Licences: unige,oxford101093eurheartjehu027
(NATIONALLICENCE)oxford-10.1053/euhj.1999.1535,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/0.9991535X.851.pdf,,National Licences: unibe,oxford101053euhj19991535
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehp500,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehp500.pdf,,National Licences: unibe,oxford101093eurheartjehp500
(NATIONALLICENCE)oxford-10.1016/j.ehj.2004.09.013,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/0.4006530.2195.pdf,,National Licences: unibas,oxford101016jehj200409013
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehp419,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehp419.pdf,,National Licences: unil uzh,oxford101093eurheartjehp419
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehv240,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehv240.pdf,2018-08-21,National Licences: uzh,oxford101093eurheartjehv240
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehv227,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehv227.pdf,2018-08-21,National Licences: unibe,oxford101093eurheartjehv227
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehp605,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehp605.pdf,,National Licences: unibe,oxford101093eurheartjehp605
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehr127,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehr127.pdf,,National Licences: unige,oxford101093eurheartjehr127
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehq298,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehq298.pdf,,National Licences: uzh,oxford101093eurheartjehq298
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehq441,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehq441.pdf,,National Licences: uzh,oxford101093eurheartjehq441
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehq314,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehq314.pdf,,National Licences: unibe,oxford101093eurheartjehq314
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehs201,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehs201.pdf,,National Licences: unifr,oxford101093eurheartjehs201
(NATIONALLICENCE)oxford-10.1093/oxfordjournals.eurheartj.a014723,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/17-10-1572.pdf,,National Licences: unibas,oxford101093oxfordjournalseurheartja014723
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehv154,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehv154.pdf,2018-08-14,National Licences: unibe,oxford101093eurheartjehv154
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehq484,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehq484.pdf,,National Licences: unige,oxford101093eurheartjehq484
(NATIONALLICENCE)oxford-10.1053/euhj.1999.1676,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/0.99916767.1076.pdf,,National Licences: unige,oxford101053euhj19991676
(NATIONALLICENCE)oxford-10.1093/eurheartj/eht472,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/eht472.pdf,,National Licences: uzh,oxford101093eurheartjeht472
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehp366,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehp366.pdf,,National Licences: uzh,oxford101093eurheartjehp366
(NATIONALLICENCE)oxford-10.1093/oxfordjournals.eurheartj.a015198,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/18-12-1897.pdf,,National Licences: unige,oxford101093oxfordjournalseurheartja015198
(NATIONALLICENCE)oxford-10.1093/eurheartj/eht092,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/eht092.pdf,,National Licences: uzh,oxford101093eurheartjeht092
(NATIONALLICENCE)oxford-10.1053/euhj.2002.3282,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/0.2932823.1861.pdf,,National Licences: uzh,oxford101053euhj20023282
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehv145,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehv145.pdf,2018-07-01,National Licences: unibe unil,oxford101093eurheartjehv145
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehq423,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehq423.pdf,,National Licences: uzh,oxford101093eurheartjehq423
(NATIONALLICENCE)oxford-10.1053/euhj.1999.1701,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/0.99917013.104.pdf,,National Licences: unibe uzh,oxford101053euhj19991701
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehn217,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehn217.pdf,,National Licences: uzh,oxford101093eurheartjehn217
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehq235,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehq235.pdf,,National Licences: unibas uzh,oxford101093eurheartjehq235
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehq269,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehq269.pdf,,National Licences: uzh,oxford101093eurheartjehq269
(NATIONALLICENCE)oxford-10.1093/eurheartj/eht364,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/eht364.pdf,,National Licences: uzh,oxford101093eurheartjeht364
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehq508,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehq508.pdf,,National Licences: uzh,oxford101093eurheartjehq508
(NATIONALLICENCE)oxford-10.1093/eurheartj/eht465,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/eht465.pdf,,National Licences: unil,oxford101093eurheartjeht465
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehn539,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehn539.pdf,,National Licences: uzh,oxford101093eurheartjehn539
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehl512,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehl512.pdf,,National Licences: uzh,oxford101093eurheartjehl512
(NATIONALLICENCE)oxford-10.1093/eurheartj/ehq084,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/ehq084.pdf,,National Licences: uzh,oxford101093eurheartjehq084
(NATIONALLICENCE)oxford-10.1053/euhj.1997.0838,/media/lionel/Data/swissbib-data/nationallizenzen/oxford/swiss-pdf/eurheartj/0.97908381.794.pdf,,National Licences: unibas,oxford101053euhj19970838
